job_id,role_name,company_name,location,link
225,Analista de Business Intelligence,Paim United Creators,"Home office in Porto Alegre, RS",https://br.indeed.com/rc/clk?jk=66ae4764ed4eaad4&bb=hRLEvzNA7Digp2PGRyW-GBGYSL_UF0Bjt58mb69TavRWdxjxkbMb6n22omp60hY-qV2weNKDYj1WWTfQpLna7fAS8z623jA3jzBa3T45Sm8%3D&xkcb=SoCG67M3EEWUjU2bVZ0LbzkdCdPP&fccid=47ccef0067389f55&cmp=Paim-United-Creators&ti=Analista+De+Bi&vjs=3
226,Desenvolvedor de Software Embarcado (BSP) – Remoto,Icon Talent,,https://br.indeed.com/rc/clk?jk=2cc91cb94ff8fa26&bb=hRLEvzNA7Digp2PGRyW-GIx_EBjlZlCy9lQ0Xr2QeFJEh76a4wbs-gw--GtQ5OstCjlLOJvJ0xvFynngEvCBurmdH55Gg8prRHIaedEarow%3D&xkcb=SoAy67M3EEWUjU2bVZ0KbzkdCdPP&fccid=a99ab6f08fd7fb65&vjs=3
227,Engenheiro de Dados Júnior - CURADORIA,Cidacs,"Salvador, BA",https://br.indeed.com/rc/clk?jk=264664e8a53312ee&bb=hRLEvzNA7Digp2PGRyW-GNbVmdDXtJQ-GCot6R4_cZy4n79ZB1q61gi3qD3S7aZg28xrmXGc6x0ARMtOundmjwztp80k9BFZ1EURsKo_0j4%3D&xkcb=SoCv67M3EEWUjU2bVZ0JbzkdCdPP&fccid=2e84483ad52e73a6&vjs=3
228,Cientista de Dados Python (Vaga para Brasileiros),Turing.com,,https://br.indeed.com/rc/clk?jk=796c3f84221f25fa&bb=hRLEvzNA7Digp2PGRyW-GMk2Q_Y6dzSPkkoQ_f5j-1ORco0dOJVkAo1c6gDHJ3-hovrg7xS60Ft815wHhPfvpUWsDFJfVf6ixBJ0V-YYEJ8%3D&xkcb=SoAb67M3EEWUjU2bVZ0IbzkdCdPP&fccid=2d71fc355eaef8f5&cmp=turing&ti=Cientista+De+Dados&vjs=3
229,Operador de Produção em TI,Evolvere Consultoria e Treinamento,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=d1aa162627329595&bb=hRLEvzNA7Digp2PGRyW-GHe_lWFp94JWNWMLWczl9Wj26pjGYk_hkFfG5nZLYCbNGi5uY5xD5TCls8ZU2kydJlp1zsMWTk6EyhAQplkhXEQ%3D&xkcb=SoCV67M3EEWUjU2bVZ0PbzkdCdPP&fccid=dd8da1e2c3bf7e5b&cmp=Evolvere-Consultoria-e-Treinamento&ti=Operador+De+Produ%C3%A7%C3%A3o&vjs=3
230,DESENVOLVEDOR DE BACK END SENIOR (PYTHON),RH & Você,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=cc87e17f07c4f826&bb=hRLEvzNA7Digp2PGRyW-GBG2Srm2ZOBF5tLEeiTxdUeB55oCRThWQR8q76RTblqWHT6sigz2m9iudQNLvB-54EPJox_6mjJ22Lp3vIPe964%3D&xkcb=SoAh67M3EEWUjU2bVZ0ObzkdCdPP&fccid=3dd32034d131a451&vjs=3
231,Desenvolvedor Full Stack Pleno,SEMEQ - Serviço de monitoramento de equipamentos...,"Limeira, SP",https://br.indeed.com/rc/clk?jk=120b199d32b39d84&bb=hRLEvzNA7Digp2PGRyW-GIUmLu3pp_02qejmadUjyx0xmW00Tbbixe7joCyUtQQzBvLjfoHOctVofqNj6alNOVj-7W2jjFR-9KGDUHY0IYw%3D&xkcb=SoC867M3EEWUjU2bVZ0NbzkdCdPP&fccid=9eba103ebef7ab83&cmp=SEMEQ---Servi%25C3%25A7o-de-monitoramento-de-equipamentos-LTDA&ti=Desenvolvedor+Pleno&vjs=3
232,Auxiliar Administrativo - Bemol Online,Lojas Bemol,"Manaus, AM",https://br.indeed.com/rc/clk?jk=ceca57322c00023b&bb=hRLEvzNA7Digp2PGRyW-GNeAuqV4Rx4nrRcWg1M-kt1kIkhuZ7tU7wYQ6iRT_s18xfVBaisitXedHJQvl0qRCghWrPKnbM1yuxZ9d_pmato%3D&xkcb=SoAI67M3EEWUjU2bVZ0MbzkdCdPP&fccid=38c77f6e1bc710bb&vjs=3
233,Processo Seletivo 2024.1 - Engenheiro(a) de Dados,EloGroup,,https://br.indeed.com/rc/clk?jk=672acaed5512116e&bb=hRLEvzNA7Digp2PGRyW-GHe_lWFp94JWzwsQI0rpRhHtzNd_NEyjZik7dLn7MS44nbMJzVcTKczvAbpluK0TRjw2PRb2fgxy241LL2EHcJ8%3D&xkcb=SoDh67M3EEWUjU2bVZ0DbzkdCdPP&fccid=62fad1ae5e67c0b5&vjs=3
234,Desenvolvedor Back-End Pleno (Remoto),DATASIDE,"Home office in São José dos Campos, SP",https://br.indeed.com/rc/clk?jk=f99753c3ceb153f6&bb=hRLEvzNA7Digp2PGRyW-GJmXoaF-4XE3oJwcdKATcSXVBj5QoiFqTaYko_HorgVmtYKsMSz6aY8krQwK7lZOG3KEaJKjeu8O7L4iSbxDlOE%3D&xkcb=SoBV67M3EEWUjU2bVZ0CbzkdCdPP&fccid=3eef312a7c2095e5&vjs=3
235,Analytics Engineering Pleno,Transfeera,,https://br.indeed.com/rc/clk?jk=56c4a3979cc9eff1&bb=hRLEvzNA7Digp2PGRyW-GCZVd3_bVeyQ-mwGsEdxcJU5lCkyUCOwbVnlnhi7oLDgQ0wx7z4oirPx3GSno7OVeTnObcGJb9f8UIbwwLmgCx8%3D&xkcb=SoDI67M3EEWUjU2bVZ0BbzkdCdPP&fccid=f7c9a05a91286718&vjs=3
236,Analista de Budget,YT Recursos Humanos,"Pouso Alegre, MG",https://br.indeed.com/rc/clk?jk=7cfd0a5e2e8b75bf&bb=hRLEvzNA7Digp2PGRyW-GKSiOipWofouWV1mB1OYfseTr52x3xFEN3Rn6Er11iSAnP2cmWntIzym0KPQifFypgFPEkcnAR3EISr_WZLUQ3Q%3D&xkcb=SoB867M3EEWUjU2bVZ0AbzkdCdPP&fccid=e0f7b59f7784a618&cmp=YT-RECURSOS-HUMANOS&ti=Analista&vjs=3
237,Estagiário(a) - Cientista de Dados - Estatística,Autoglass Estágio,"Vila Velha, ES",https://br.indeed.com/rc/clk?jk=82b8d34b41e5f576&bb=hRLEvzNA7Digp2PGRyW-GCZVd3_bVeyQD5pCw-O9hcpQ1tktGgjw4CducSLMyPxD6MFA1j-sp83mM0pU4jFHgdz7ibRBNfzvz_zhkCRZOUA%3D&xkcb=SoDy67M3EEWUjU2bVZ0HbzkdCdPP&fccid=f5fd0087cce0b7ee&vjs=3
238,Principal Engineer,Logcomex,,https://br.indeed.com/rc/clk?jk=e3df5ca53d9f5c21&bb=hRLEvzNA7Digp2PGRyW-GAsl7uc8SyDWe4bbztz4CBh3yIXpqiducIPTXBUGfa-fhpo4fB4OppDoUMHZMw_TjqIYeteNP_WaVvt7zippdVQ%3D&xkcb=SoBG67M3EEWUjU2bVZ0GbzkdCdPP&fccid=be47abca78d46fd7&vjs=3
239,Analista de Desenvolvimento Backend JavaScript Sênior,Claro,"São Paulo, SP",https://br.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DK20QmcZKVx9LjbuC-u5lB3rxeJCP2k8q23I1ohXQB_Ju63qY-73nzSCYa_ovISxaD8r5l62dijdp8WaI-D6nybDugVPCZywcudKnbxQU_irlBCCGE1KL0PFRL3lx1HdUjDgmfNX33kwx5P6ggeT2LYc9imFZbCUVgCKMboSSd6rfvadskgKHWX3gaNnbNrQcFLZbRnmJfLthyjayfqbFvKwUttAZbVAYhB9_zmhhyTrvvDJ4goTG8rP3Ir0X95VTXrx6cD_DstSQKHz5D1KTNKGAwPR80wYtg8MishUN-UfYK4agmvokj97XA9nmMSCzV9xG3sa-BX5r0Q4hNIVs6_gkzP3ATK2RwZVkWksi-OA2c6Enzvqx_5ioMEJrEXL3pEZ888wJzfVkOIBAabFmykrmPUb9ckci_f4WkHu9WtNJtIzwCm7j_5G1p5uvkljzjrBA2WebnbRP2KQcf-XRNz4FUT0fi2MX1HdWr9QJ-ZgYmXjQie0bo_OvEOzKW6JhBsnPT_Kdn6evnpCZzm40MdKczr6F9yYLmm0ZIvunbjHQI2ztwKEcSye30Y9-aOpFZAEGF02-fLeex5f8pohEZ11k5MMpdJwM3AuSl3PoH0lHsFfUMthM7g_X81YmWDEVrCYDdp3EfUSdN5HIbLD4nehShM2-jhzU=&xkcb=SoAv6_M3EEWUjU2bVZ0FbzkdCdPP&camk=f416UQcMBpCyHBBQIiYA2Q==&p=14&fvj=0&vjs=3
240,Desenvolvedor de Software,MOTORMAC,"Porto Alegre, RS",https://br.indeed.com/rc/clk?jk=887502e6cf3b5766&bb=51Vt_SI_59WC3Qe82iMRCh4ENA288ENHYhQUK8ALvQQvB6XP8pEvopbHecIg4rnayGdr2LoQKSZ2uZERD8a6Kgw0ItN3MkdTb7Fk6LlY99A%3D&xkcb=SoDE67M3EEWTYH2bVZ0LbzkdCdPP&fccid=4fa934c35f073938&cmp=Tr%25C3%25AAs-Lagoas%252FMS&ti=Desenvolvedor+De+Software&vjs=3
241,Estagiário(a) - Cientista de Dados - Estatística,Autoglass Estágio,"Vila Velha, ES",https://br.indeed.com/rc/clk?jk=82b8d34b41e5f576&bb=51Vt_SI_59WC3Qe82iMRCnBJNmpoGq3IovsNMdgw1gO5RvWSVXslv8zv454EI57o12yazqaL4ubLy9eHnJI0UoIoD-gnC-xx_Bm4fd75f98%3D&xkcb=SoBw67M3EEWTYH2bVZ0KbzkdCdPP&fccid=f5fd0087cce0b7ee&vjs=3
242,Pessoa Desenvolvedora de Jogos II (Unity) | Tapps Games,Tapps Games,,https://br.indeed.com/rc/clk?jk=f30c408eaf42a679&bb=51Vt_SI_59WC3Qe82iMRCtgGZbR6S7Yb302z9OD433KjyV8gLgqcSYbzd8THQd_Cy8TrNu4aLuBJ2L_75UL0m6fS61zHu_8Jgw5ALo9bqq4%3D&xkcb=SoDt67M3EEWTYH2bVZ0JbzkdCdPP&fccid=87cdacb62c7f92a5&vjs=3
243,Analista de Suporte Técnico,Lume Robotics,"São Luís, MA",https://br.indeed.com/rc/clk?jk=52f961116b1029aa&bb=51Vt_SI_59WC3Qe82iMRCgtOKgRP1_HPswDL6uwj1re0ipiMVwcK4IByEFlgRaRPLgdMl2Uom6e70tkl3ape_5NhjebXVMWfVg18TywU2tU%3D&xkcb=SoBZ67M3EEWTYH2bVZ0IbzkdCdPP&fccid=f6a7270469831a03&cmp=Lume-Robotics&ti=Analista+De+Suporte+T%C3%A9cnico&vjs=3
244,Desenvolvedor Full Stack Python,Bravi,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=efda8a3e12e66dbe&bb=51Vt_SI_59WC3Qe82iMRCoqOOYH_Hr5OFnaorcwJV3IGFOCLLpW5N30SuE2s2oUiDQoddi9s4os0gxMynu2pJSWbapdHJTMGEetnP7PS3D8%3D&xkcb=SoDX67M3EEWTYH2bVZ0PbzkdCdPP&fccid=cd7e66bacfe8b75f&vjs=3
245,Analista de Desenvolvimento,Sanchez & Sanchez Sociedade de Advogados,"Ribeirão Preto, SP",https://br.indeed.com/rc/clk?jk=efbe5a06c8ff00a4&bb=51Vt_SI_59WC3Qe82iMRCpNdGieJISSGRVUzVkP5deToqDaTl6pAi-WunjmTd7bqZny0g_Lofk8Qg_Z4RhlMD4AJW3xdlDlPD2xCuklx-xE%3D&xkcb=SoBj67M3EEWTYH2bVZ0ObzkdCdPP&fccid=6c6ee863b8fac421&vjs=3
246,Analista Desenvolvedor Full Stack,innolevels,,https://br.indeed.com/rc/clk?jk=72ac11f9dadcd4df&bb=51Vt_SI_59WC3Qe82iMRChPUZyvubOrEvEznQ3MFpSpx_zXsXtpp_ZVWIgOp4_bKz0_kJxgZMXnd_4olka7Vnx4MstMyYHwnq9g6gnTyknM%3D&xkcb=SoD-67M3EEWTYH2bVZ0NbzkdCdPP&fccid=b98f3184c24b89e7&cmp=Innolevels&ti=Desenvolvedor+Pleno&vjs=3
247,33994-6558237 - Desenvolvedor Python (Sênior),UDS Tecnologia,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=b0b4d61efb7cbe66&bb=51Vt_SI_59WC3Qe82iMRChPUZyvubOrEu21Ns0kY6A6GXy7N1W5t7CpZZ_XwfU3ghxZVH48iNl7rwnf-hI80GNv-X6EiFXYv2dX1M70gXm8%3D&xkcb=SoBK67M3EEWTYH2bVZ0MbzkdCdPP&fccid=9121ec3e3fd09324&vjs=3
248,"Engineering Manager, Legal Removals Engineering",Google,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=b7fd4b624cfe276d&bb=51Vt_SI_59WC3Qe82iMRCje_TST1ZQ9UzleaOJEQRBU0NiC0FCYU8weLFlZriTVxMB5LJ7B8z6FDunydGNM2JCtnKkApCmh38gA9yhShe_A%3D&xkcb=SoCj67M3EEWTYH2bVZ0DbzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3
249,Software Engineer I,Cadence Design Systems,"Belo Horizonte, MG",https://br.indeed.com/rc/clk?jk=56d033cdf362b00c&bb=51Vt_SI_59WC3Qe82iMRCmS3rxhB2RpPH7LpVycBVa8SVstlINBJ6nN-1ln_JP4HF5VCy6C_rB8WLet845yS_30iZ-feV-TuKoPAngZnBIQ%3D&xkcb=SoAX67M3EEWTYH2bVZ0CbzkdCdPP&fccid=391006290e845887&vjs=3
250,Estágio em Engenharia de Dados,Maxxidata,,https://br.indeed.com/rc/clk?jk=d5f3fa336f21ebef&bb=51Vt_SI_59WC3Qe82iMRCh4Bq2ZcX3AABfXBD9okZNlWddE64fKXNu1D52PDxR95E1mhGCncD9hZyYcP7JiC8AQnKiAFRbbYZSPXQCNz5yY%3D&xkcb=SoCK67M3EEWTYH2bVZ0BbzkdCdPP&fccid=a15d8bde8124b687&vjs=3
251,Desenvolvedor (RPA),R2 Intermediações Ltda.,"Jandaia do Sul, PR",https://br.indeed.com/rc/clk?jk=a800ed96c9b750ee&bb=51Vt_SI_59WC3Qe82iMRCs89qOvGInSY8e3sgRgEtD26gZHifNkMT32Qu36INNrDIiPsuM16eWn_H31Isy0GTnR9OPyTiLtlt6-mu5wdtKM%3D&xkcb=SoA-67M3EEWTYH2bVZ0AbzkdCdPP&fccid=ff1c49021c1ee96b&cmp=R2-Intermedia%25C3%25A7%25C3%25B5es-Ltda.&ti=Programador+%26+Desenvolvedor&vjs=3
252,ETL Engineer - Remote Work,BairesDev,"Home office in São Paulo, SP",https://br.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfEGkshao4EhrCCf7LYqKO8VNtf9vkQrewuI3DmTR_-K09aYJ3Y7cb2ftg554nJs9vouTBKnxgVYQTH79VrYrL-hfeAuvgwYPca55xJ0eEL-4fcKb1JOfmF_Y694g1Lb9x6UcYbWtUz47TkGivLUQbFncdL0So8hrahowCTf3L7tsMNgO5OtHqxABcQlnZGcDkhbvjq56k4CbWe5Sc7CiQ4HP9wMNGnLy5NTHiH8jOu1BhrUGsAghi-lMapW9EBHXEIgNCVrFVSYEm5KpXNmVRsWxAAcSGPbzhXUm7HXYmodTMEwqYlV2DUooXIdQxQ4mQkHSPsSQO6dAUaP2GeopR3u31aP_RtDzKP3g58J93Koi79-hPAKxWySitLv28mrAuu91nGDPDzZzToLkf1-GieIOgK_3osucl5YSmW2TIZ1CxqhwcXHpnZLDYHGGr-bs5Fmf7MzmmczxZZZoe5xCejOxyyBWkW895ORRCQVkjObLCFFhUzQ1-_zcXwfn4I8hnKiTX78HIRWDw9AMm0TmFP--minY5EAC9poCHxr0vJTnOawSRAP1YETs9xfC1fBf-o-iV0CRN-quw0AWSsYNmZpXblwfIJO1Ja4kvlO8MFW2HaRCpR73UQQ8INKRyO-otAjTzKRVg1d14fiu4ghvkqQQcWwcRk_Oygia40l_x0TnurdIeNIT7AsZN-9s4knG46lAGw2VGGg==&xkcb=SoBE6_M3EEWTYH2bVZ0HbzkdCdPP&camk=f416UQcMBpBh4BbPTt0PyA==&p=12&fvj=0&vjs=3
253,SRE Observabilidade,4Solution Group,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=8994a22ff037ddbb&bb=51Vt_SI_59WC3Qe82iMRCtJhp9g1cb7A99CkYQd3xPZ0ahATFUlFZUcMG4qfhy0vokc3XaHETRO8RmA8xA_HJZ9TH68f836NfPlBGlXAJu0%3D&xkcb=SoAE67M3EEWTYH2bVZ0GbzkdCdPP&fccid=a9480f0d3507dfc9&vjs=3
254,Desenvolvedor Full Stack / Python,B&Q Energia Ltda,"Eusébio, CE",https://br.indeed.com/rc/clk?jk=b49d53b4abdd35fe&bb=51Vt_SI_59WC3Qe82iMRCjNvldr9itjswrdRb1FHkiSXckrta3_ACFaFYa_SdqqugPUkxlCq84xm5hCkFWiWTNYNR6cSDBILnkcaLP3Pho0%3D&xkcb=SoCZ67M3EEWTYH2bVZ0FbzkdCdPP&fccid=63df3054c5d0cb6b&cmp=B%2526Q-Energia-Ltda&ti=Desenvolvedor+Pleno&vjs=3
255,Desenvolvedor de Software Embarcado (BSP) – Remoto,Icon Talent,,https://br.indeed.com/rc/clk?jk=2cc91cb94ff8fa26&bb=8J0_jIwWhjj6h_E0iB7321Oljw24ZQXDL9wWKp_OskZ-fn28stWZxd1omcof39mCiXd1Aw3Lh74tHXDxQlP5bXJs40Lx-QfkPjshySh3DKY%3D&xkcb=SoCg67M3EEWR2DQ3mx0LbzkdCdPP&fccid=a99ab6f08fd7fb65&vjs=3
256,Engenheiro de Dados Júnior - CURADORIA,Cidacs,"Salvador, BA",https://br.indeed.com/rc/clk?jk=264664e8a53312ee&bb=8J0_jIwWhjj6h_E0iB7328UPZxM1dzpTu9X4ldupzH33ddmbvk74IPMbo-LlX-LaytwTuFReZ5ptLcr47rAA8duKKtVFBV3MbKm7znaviIQ%3D&xkcb=SoAU67M3EEWR2DQ3mx0KbzkdCdPP&fccid=2e84483ad52e73a6&vjs=3
257,Cientista de Dados Python (Vaga para Brasileiros),Turing.com,,https://br.indeed.com/rc/clk?jk=796c3f84221f25fa&bb=8J0_jIwWhjj6h_E0iB732--AxOP60Vn3W3RzmojY-hUfeb0_Mg9yV7VAWWxWjuRvVIO1SAnoRzWJ3eJ6yfxAnUXZZPHCuBKuBI6iZr3xPog%3D&xkcb=SoCJ67M3EEWR2DQ3mx0JbzkdCdPP&fccid=2d71fc355eaef8f5&cmp=turing&ti=Cientista+De+Dados&vjs=3
258,Operador de Produção em TI,Evolvere Consultoria e Treinamento,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=d1aa162627329595&bb=8J0_jIwWhjj6h_E0iB732_idLoBN9jRfm1hyRBozfBR_jw7tn2ql6OvYzh8cQ-UFH8HMhIuZVgUlmxOWZMPsBC7mJVVrsadS1PRiV7R7xbw%3D&xkcb=SoA967M3EEWR2DQ3mx0IbzkdCdPP&fccid=dd8da1e2c3bf7e5b&cmp=Evolvere-Consultoria-e-Treinamento&ti=Operador+De+Produ%C3%A7%C3%A3o&vjs=3
259,DESENVOLVEDOR DE BACK END SENIOR (PYTHON),RH & Você,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=cc87e17f07c4f826&bb=8J0_jIwWhjj6h_E0iB7320Ihak0dRjr93wANz3aojtHhR43EU45SQHpk1OOlvsIVP3rAo08-38mqPwyE3jbBx9s4n7nk9vTi7FlJQDJWizg%3D&xkcb=SoCz67M3EEWR2DQ3mx0PbzkdCdPP&fccid=3dd32034d131a451&vjs=3
260,Desenvolvedor Full Stack Pleno,SEMEQ - Serviço de monitoramento de equipamentos...,"Limeira, SP",https://br.indeed.com/rc/clk?jk=120b199d32b39d84&bb=8J0_jIwWhjj6h_E0iB7322L-EGdNanpz1QgSy-wX8OL5nR8-RGj9XicU5rLUJBsIIyJhlvRWldYt3bqUa5RxOJOcQjKalUumEQwbKchlRj0%3D&xkcb=SoAH67M3EEWR2DQ3mx0ObzkdCdPP&fccid=9eba103ebef7ab83&cmp=SEMEQ---Servi%25C3%25A7o-de-monitoramento-de-equipamentos-LTDA&ti=Desenvolvedor+Pleno&vjs=3
261,Auxiliar Administrativo - Bemol Online,Lojas Bemol,"Manaus, AM",https://br.indeed.com/rc/clk?jk=ceca57322c00023b&bb=8J0_jIwWhjj6h_E0iB7323_iQTEbstoV8q-blLzsSu36YDo665W886pYlHqVrLsn9nZM_kHxuV6zxSIHsbODbHpIzws9GZvJ2ZB-SMzatPU%3D&xkcb=SoCa67M3EEWR2DQ3mx0NbzkdCdPP&fccid=38c77f6e1bc710bb&vjs=3
262,Processo Seletivo 2024.1 - Engenheiro(a) de Dados,EloGroup,,https://br.indeed.com/rc/clk?jk=672acaed5512116e&bb=8J0_jIwWhjj6h_E0iB732_idLoBN9jRf7Fs9ntbw75IBEL1MhYNBmybwbg8PSezvzRv12WJOImCF_BuyXXbfFnAICgGJ4jyQNnKz2fkzMAU%3D&xkcb=SoAu67M3EEWR2DQ3mx0MbzkdCdPP&fccid=62fad1ae5e67c0b5&vjs=3
263,"Desenvolvedor Back-End (Python, SQL e NoSQL)",Turing.com,,https://br.indeed.com/rc/clk?jk=451945a9549c1841&bb=8J0_jIwWhjj6h_E0iB732zSu3p-oY9YTPcrj6ez5aJsJ7pfwpcjJdVvm7sVEyIrcu_2yuNalOHI-11CItFOMh5jnfq_Xbr79E5M25tozTF8%3D&xkcb=SoDH67M3EEWR2DQ3mx0DbzkdCdPP&fccid=2d71fc355eaef8f5&cmp=turing&ti=Desenvolvedor+Back-end&vjs=3
264,Desenvolvedor Back-End Pleno (Remoto),DATASIDE,"Home office in São José dos Campos, SP",https://br.indeed.com/rc/clk?jk=f99753c3ceb153f6&bb=8J0_jIwWhjj6h_E0iB7324SQszKhmrR86j-QzDBXCrvrcV0yRH8k3IaaYLrX0Sg3VAXeZsYz1Nv8j6AnOSfaAss4v8rP4xasZOlY9uDUVWo%3D&xkcb=SoBz67M3EEWR2DQ3mx0CbzkdCdPP&fccid=3eef312a7c2095e5&vjs=3
265,Analytics Engineering Pleno,Transfeera,,https://br.indeed.com/rc/clk?jk=56c4a3979cc9eff1&bb=8J0_jIwWhjj6h_E0iB7328JtUSUlrJB8TBUR44pOEeoy7-oFofcduioQ6a91kAhBc7LVWfQludr7bqbaGbMDaHAKXsndfWBEDkDV3A92Mts%3D&xkcb=SoDu67M3EEWR2DQ3mx0BbzkdCdPP&fccid=f7c9a05a91286718&vjs=3
266,Analista de Budget,YT Recursos Humanos,"Pouso Alegre, MG",https://br.indeed.com/rc/clk?jk=7cfd0a5e2e8b75bf&bb=8J0_jIwWhjj6h_E0iB732yAAeOgnbtQHo2QEdJhMWecxEF8OZGHauNsS-pew_HRoTPMKnK91zKKH5ftOYiZinDVcb0kgHrI9iqEOX3BViCI%3D&xkcb=SoBa67M3EEWR2DQ3mx0AbzkdCdPP&fccid=e0f7b59f7784a618&cmp=YT-RECURSOS-HUMANOS&ti=Analista&vjs=3
267,Estagiário(a) - Cientista de Dados - Estatística,Autoglass Estágio,"Vila Velha, ES",https://br.indeed.com/rc/clk?jk=82b8d34b41e5f576&bb=8J0_jIwWhjj6h_E0iB7328JtUSUlrJB8YgwvfIvUF4_lWoEtsZoPLegz1RSB3XS1gcDVv7fprSO3bpSDJhW-6SgYoSafRv_V_KN0LKg7FQk%3D&xkcb=SoDU67M3EEWR2DQ3mx0HbzkdCdPP&fccid=f5fd0087cce0b7ee&vjs=3
268,Principal Engineer,Logcomex,,https://br.indeed.com/rc/clk?jk=e3df5ca53d9f5c21&bb=8J0_jIwWhjj6h_E0iB7328zVPaa4OeFGeR9ZuhBhz1D_adTrAvK4ZYqntExoOKu6bDY9i3l8oQmT_6XrwkVvgVaKGKQgkb71-Nz4nu7LI8M%3D&xkcb=SoBg67M3EEWR2DQ3mx0GbzkdCdPP&fccid=be47abca78d46fd7&vjs=3
269,Pessoa Analista de Dados Sênior - Transformação,Iguá Saneamento,"São Paulo, SP",https://br.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFOhHUk8GxuI0BE0NcpRQAu6H2nHH1eC7XQOW0ELqQTbtp6GQTY5VPkV95i9Nd0TpkVPfY180HxTzPVdlK923SnCLQ_ZZe6YJ_n3Sn0Nraz51CLMcvatoz55y-dWeGrbvi5pl6kDTIzERxVbiuU8wUEGyvpuzv1vvwDZyEuui8ZLI8hMb_uS-9nwMJRTULmLoeA48AirsLT5oEZQiO9t6IPl5H5HfmqCWhT65WggeEkQVFVx6rk4hHSk_CcUEBpND4LflmrdubJ2qX-hBW6WoOJXxaVbe4eDds-RaL2OZay5kHZ5PdbC6stKiP8mbC7D_W1pcfsrJ_37aFukVWeuL-sFLLUrTS2WsFiJS0pW-he3iPtllCFgiFx2KbF3mmD0OBWwSXdvbmYINoGox5TUX_jj41lx-Ft_pTr2st4ZtFgsjBOcPIIh5A4VXXRQVdfZHEz-C0TTG6OVzUZOgZtiJZRTso6HgJXDCLjKODwX4ZtAB-rvuJ3RnOpuLyRZmgtr60dg7od91d6gq6kmIt7IQvPnU5d5Ap08TRrIlIq12ntWDvnBBpHAw-VdFeJiq3zddPhIFHdD_Fipap0Qlp6LOvs_T-4PX9m1hzd6ozRd_A_6XpA9NotYJm8ASPRNAF_YJpxUK5INTKwQXNJxiEOgUhuJFJUw-gtWkMPil0x9jvqY2heMd1r83D0O6l08hfO45tpPNHHKdF0w-DOmwWRJt7hfKL874c7Tl4Oug4IwfNxZnWWTXOFmlgZO9kbRwtBX1R1Vk5pXCk3eFwBspPt9q18DoQlWhLqpo=&xkcb=SoAJ6_M3EEWR2DQ3mx0FbzkdCdPP&camk=tQsC0y0u1Lqv_IMMKIebBw==&p=14&fvj=0&vjs=3
270,Analista de Segurança da Informação,SOC,"Santos, SP",https://br.indeed.com/rc/clk?jk=40df2329253fa97b&bb=sIiwwwSjBU7xxGh3hnGfFtvgW0oz58AQZf5L8-FRdqV3VWy2zOhqjXromLvtOu3hUFbd45d9sayJRO4u66aLfwudk-JQPn-ph6soXaWN4pI%3D&xkcb=SoDd67M3EEWQ8SWYIh0LbzkdCdPP&fccid=e1dc47ab7b04aa94&vjs=3
271,Professor auxiliar i - topicos de big data em python - estácio florianópolis,Netvagas,"Florianópolis, SC",https://br.indeed.com/rc/clk?jk=c453fab3f682570d&bb=sIiwwwSjBU7xxGh3hnGfFomwpzhCiYnYM0cM5iVl97wBlvAoyx1Kztrcjs9dOD-yJICFRxcz1IHRI1i0OU5_iBrRBxXNwXrSlb_XGla6Yg8%3D&xkcb=SoBp67M3EEWQ8SWYIh0KbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
272,Estagiário de Desenvolvimento de Software Frontend,KRYPTUS,"Home office in Campinas, SP",https://br.indeed.com/rc/clk?jk=20c417b6593427c1&bb=sIiwwwSjBU7xxGh3hnGfFhzE2-Wn9u4aUrc5YXvsFfs0R0o8gH17CXTHzV6ObIpgvRZn0aQTljIyBMt80NffkiQ6WkxqHnufeKZOUdJXw5Y%3D&xkcb=SoD067M3EEWQ8SWYIh0JbzkdCdPP&fccid=55d431a88bf4eb2b&vjs=3
273,"Software Engineer II, Core",Google,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=69042ab7374d23d7&bb=sIiwwwSjBU7xxGh3hnGfFiABLuvZgyRW3DB5CL6XgCfUsTvXR-044c8Y-DDhMCyBKe-NP0S56Lc6bdigWj0P9kHisHcjF8L8TU7eVR839Iw%3D&xkcb=SoBA67M3EEWQ8SWYIh0IbzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3
